id,geo_point_2d,secteur,commune,antenne_mairie,adresse,perimetre_pave,type_dechet_code,type_dechet,type_conteneur_code,type_conteneur,volume_m3,marque,modele,modele_info_sup,type_avaloir,type_collecteur,nom_collecteur,etat,etat_info_sup,date_info_etat,date_instal_conteneur_sup,type_installation,date_renouvellement_materiel,x_longitude,y_latitude
553,"45.01691,5.61346",Grand-Sud,Le Gua,,Prélenfrey / Eglise,,VER,verre,CA,aérien,4.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_3_A_c,,,,????-??-?? (2017-07-24 ?),5.613464,45.016907
1176,"45.05053,5.76414",Grand-Sud,Saint Pierre de Mésage,,Place de l'Eglise,,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Sale,Citec_Cyclea_2.5_A_c,,,,,5.764143,45.050527
1174,"45.02844,5.7064",Grand-Sud,Saint Georges de Commiers,,Saint Pierre / Parking Eglise,,VER,verre,CE,enterré,0.0,Citec,,,,Prestataire,Lely,Bon,Citec__0_E_k,,,,,5.706404,45.028444
841,"45.07244,5.66137",Grand-Sud,Saint Paul de Varces,,Déchèterie / 249 Chemin de la Carrière / Les Tapaux,,VER,verre,CA,aérien,3.0,UTPM,PV387,,,Prestataire,Lely,Bon,UTPM_PV387_3_A_c,,,,,5.661372,45.072437
1175,"45.05333,5.76047",Grand-Sud,Saint Pierre de Mésage,,Les Peyrauds / Rue de l'Oratoire / Montée de la Rhine,,VER,verre,CA,aérien,3.0,SNNECO,Eco-DI,,,Prestataire,Lely,Sale,SNNECO_Eco-DI_3_A_k,,,,,5.760469,45.053333
2048,"45.11627,5.75764",Grand-Sud,Jarrie,,Ecole Louvarou (Haute Jarrie) / 20 Rue de la Bascule,,PAP,papier,CA,aérien,1.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,,,,,,5.75764,45.116266
1051,"45.08598,5.67758",Grand-Sud,Varces Allières et Risset,,48 rue du Vercors (à 50 mètres du n°48 en direction de St Paul de Varces),,VER,verre,CA,aérien,3.0,UTPM,Ecobox,,,Prestataire,Lely,Bon,UTPM_Ecobox_3_A_c,,,,2015-09-22,5.677581,45.085977
929,"45.09816,5.68431",Grand-Sud,Varces Allières et Risset,,Route D 1075 / Le Petit Rochefort / Scierie Nier,,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_2.5_A_c,,,,,5.684306,45.098163
1211,"45.07752,5.77073",Grand-Sud,Vizille,,Piscine / Rue Argoud,,VER,verre,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,SNNECO_Eco-Bois_4_A_k,,,,,5.770734,45.077519
1052,"45.08971,5.66834",Grand-Sud,Varces Allières et Risset,,Route du Martinais d'en Haut,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_3_A_c,,2011 mai,,,5.668337,45.089711
928,"45.08958,5.68136",Grand-Sud,Varces Allières et Risset,,Rue Charles Beylier / Face au kiosque du Parc Beylier / vers rond-point de l'école,,VER,verre,CA,aérien,3.0,Quadria,Linéance,,,Prestataire,Lely,Bon,UTPM_Ecobox_3_A_c,,,,2012 (décembre),5.681358,45.089582
918,"45.08675,5.68847",Grand-Sud,Varces Allières et Risset,,Rue Léo Lagrange (au niveau du pont / côté rue de la Passerelle),,VER,verre,CA,aérien,3.0,EcoVert,Inconnu,,,Prestataire,Lely,Bon,EcoVert_Inconnu_3_A_c,,,,,5.688469,45.086746
930,"45.08888,5.68377",Grand-Sud,Varces Allières et Risset,,Salle de spectacle l'Oriel / Avenue Joliot Curie / Espace Charles de Gaulle,,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_2.5_A_c,,,,,5.683774,45.088882
1188,"45.10089,5.80193",Grand-Sud,Vaulnaveys le Bas,,Camping L'Imprévu (parking accueil) / 62 Chemin des Molières,,VER,verre,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Sale,SNNECO_Eco-Bois_4_A_k,,,,,5.801925,45.100889
1189,"45.09386,5.79404",Grand-Sud,Vaulnaveys le Bas,,Le Plâtre / IDF / 49 Chemin des Cottes,,VER,verre,CA,aérien,3.0,SNNECO,Eco-DI,,,Prestataire,Lely,Sale,SNNECO_Eco-DI_3_A_k,,,,,5.794037,45.093862
526,"45.20691,5.74391",Nord-Est,La Tronche,,32 Grande Rue (Parc Chevi),,VER,verre,CA,aérien,2.5,Citec,,,,Prestataire,Lely,Bon,Citec__2.5_A_c,,,,,5.743907,45.206908
922,"45.09747,5.68254",Grand-Sud,Varces Allières et Risset,,Rue de l'Industrie / Parking Intermarché,,VER,verre,CA,aérien,4.0,Quadria,Linéance,Quadria 4m3 crochet V1930A,,Prestataire,Lely,Bon,UTPM_Ecobox_2_A_c,,,,2018-10-31,5.682541,45.097471
3103,"45.08524,5.77116",Grand-Sud,Vizille,,Julian Grimaud / Avenue de Vénaria / Rue Julian Grimaud,,EMB,emballages,CA,aérien,4.0,SNNECO,Eco-DI,,,Prestataire,Lely,Bon,,,,,,5.77116,45.085239
2100,"45.08524,5.77116",Grand-Sud,Vizille,,Julian Grimaud / Avenue de Vénaria / Rue Julian Grimaud,,PAP,papier,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,,,,,,5.771161,45.08525
31,"45.20102,5.84081",Nord-Est,Domène,,Route de Revel / Place Amable Matussière,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_3_A_c,,,,,5.840815,45.201024
1091,"45.0959,5.67668",Grand-Sud,Varces Allières et Risset,,Rue des Saules / Eco-Quartier de la Giraudière,,VER,verre,CA,aérien,4.0,Quadria,Linéance,Quadria Linéance 4m3 crochet V1936A,,Prestataire,Lely,Bon,UTPM_Ecobox_4_A_c,,2014-11-03,matériel neuf au 2014-11-03,2018-12-11,5.676681,45.095902
2095,"45.12203,5.80428",Grand-Sud,Vaulnaveys le Haut,,Déchèterie / Mas des Bessins / Route D5E,,PAP,papier,CA,aérien,4.0,UTPM,Ecobox,,,Prestataire,Lely,,,,,,,5.80428,45.122033
1195,"45.12211,5.80429",Grand-Sud,Vaulnaveys le Haut,,Déchèterie / Mas des Bessins / Route D5E,,VER,verre,CA,aérien,4.0,Quadria,Cuba Bois,"Citec_Cyclea_2,5_c_A_till_????-??-??",,Prestataire,Lely,Bon,Citec_Cyclea_2.5_A_c,,,,,5.804285,45.122109
3037,"45.08164,5.74065",Grand-Sud,Champ sur Drac,,Déchèterie / Rue Léo Lagrange,,CS,collecte sélective,CA,aérien,4.0,SNNECO,Eco-DI,,,Prestataire,Lely,Bon,,,aaaaaaaaaa,,,5.740652,45.081638
1187,"45.10145,5.79586",Grand-Sud,Vaulnaveys le Bas,,Les Peillets (marbrier) / 160 Promenade de la Lavée,,VER,verre,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Sale,SNNECO_Eco-Bois_4_A_k,,,,,5.795863,45.101447
3039,"45.07997,5.7358",Grand-Sud,Champ sur Drac,,Pavillon (parking derrière la Poste) / Rue de Verdun,,CS,collecte sélective,CE,enterré,0.0,Citec,?,,,Prestataire,Lely,Bon,,,,,,5.735801,45.079974
3136,"45.26008,5.77618",Nord-Est,Le Sappey en Chartreuse,,La Virette / Camping / Ecole / Place des Justes,,EMB,emballages,CA,aérien,4.0,STCM,Polytri,,,Prestataire,Lely,Bon,,,2016-09-01,Colonne Emballages supplémentaire,,5.776177,45.260076
2011,"45.26004,5.77623",Nord-Est,Le Sappey en Chartreuse,,La Virette / Camping / Ecole / Place des Justes,,PAP,papier,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,,,,,,5.77628,45.260025
2007,"45.25461,5.77104",Nord-Est,Le Sappey en Chartreuse,,Le Gouillat / Route du Col de Porte (Route D512),,PAP,papier,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,,,,,,5.771038,45.254573
1186,"45.11001,5.82155",Grand-Sud,Vaulnaveys le Bas,,Montée de Montchaffrey / 301 Route de la Gorge,,VER,verre,CA,aérien,3.0,SNNECO,Eco-DI,,,Prestataire,Lely,Sale,SNNECO_Eco-DI_3_A_k,,,,,5.821549,45.110011
1183,"45.11286,5.80472",Grand-Sud,Vaulnaveys le Bas,,Ozanam / 200 Avenue des Vaulnaveys (colonne à l'intérieur de la propriété - accès cuisines),,VER,verre,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Sale,SNNECO_Eco-Bois_4_A_k,,,,,5.804723,45.112857
1163,"45.07035,5.75774",Grand-Sud,Notre Dame de Mésage,,Mairie / Allée de la Chapelle / Place de la Mairie (conteneurs en retrait derrière mairie),,VER,verre,CE,enterré,0.0,Villiger,?,,,Prestataire,Lely,Sale,Villiger__0_E_k,,,,,5.757737,45.070346
1184,"45.11278,5.80781",Grand-Sud,Vaulnaveys le Bas,,Passe-Rivière / Station de pompage / 433 Route des Pénitents Blancs,,VER,verre,CA,aérien,3.0,SNNECO,Eco-DI,,,Prestataire,Lely,Sale,SNNECO_Eco-DI_3_A_k,,,,,5.807809,45.112784
1185,"45.11277,5.8078",Grand-Sud,Vaulnaveys le Bas,,Passe-Rivière / Station de pompage / 433 Route des Pénitents Blancs,,VER,verre,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Sale,SNNECO_Eco-Bois_4_A_k,,,,,5.807803,45.112769
1192,"45.12179,5.82875",Grand-Sud,Vaulnaveys le Haut,,Belmont / 1650-1750 Route de Prémol / Chemin de la Chapelle,,VER,verre,CA,aérien,3.0,SNNECO,Eco-DI,Type bois,,Prestataire,Lely,Sale,SNNECO_Eco-DI_3_A_k,,,,,5.828747,45.121792
1197,"45.1197,5.80942",Grand-Sud,Vaulnaveys le Haut,,Champ de Foire / Salle polyvalente / Bibliothèque / Impasse du Champ de Foire,,VER,verre,CA,aérien,3.0,SNNECO,Eco-DI,Type bois,,Prestataire,Lely,Sale,SNNECO_Eco-DI_3_A_k,,,,,5.809423,45.1197
1127,"45.1097,5.72632",Grand-Sud,Champagnier,,Espace 4 Vents (accès cuisines) / 3 Chemin du Gal,,VER,verre,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,SNNECO_Eco-Bois_4_A_k,,,,,5.726321,45.109703
1148,"45.11269,5.76634",Grand-Sud,Jarrie,,Cimetière (Haute Jarrie) / 789 Route de l'Eglise,,VER,verre,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Sale,SNNECO_Eco-Bois_4_A_k,,,,,5.766341,45.11269
550,"45.02046,5.64951",Grand-Sud,Le Gua,,Les Saillants / Boulodrome / Tennis / Ecole élémentaire le Bruyant,,VER,verre,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,SNNECO_Eco-Bois_4_A_c,,,,,5.649507,45.020457
1193,"45.12211,5.80425",Grand-Sud,Vaulnaveys le Haut,,Déchèterie / Mas des Bessins / Route D5E,,VER,verre,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,SNNECO_Eco-Bois_4_A_k,,,,,5.804249,45.12211
1194,"45.12209,5.80425",Grand-Sud,Vaulnaveys le Haut,,Déchèterie / Mas des Bessins / Route D5E,,VER,verre,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,SNNECO_Eco-Bois_4_A_k,,,,,5.804246,45.122086
1156,"45.09123,5.74168",Grand-Sud,Jarrie,,Parking stade (Basse Jarrie) / 701 Rue du Moulin,,VER,verre,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Sale,SNNECO_Eco-Bois_4_A_k,,,,,5.741679,45.091228
1155,"45.09052,5.74418",Grand-Sud,Jarrie,,Stade Pierre Pillet (Basse Jarrie) / 157 Rue Henri Barbusse,,VER,verre,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Sale,SNNECO_Eco-Bois_4_A_k,,,,,5.744184,45.090524
1196,"45.12208,5.80428",Grand-Sud,Vaulnaveys le Haut,,Déchèterie / Mas des Bessins / Route D5E,,VER,verre,CA,aérien,4.0,Quadria,Cuba Bois,"Citec_Cyclea_2,5_c_A_till_????-??-??",,Prestataire,Lely,Bon,Citec_Cyclea_2.5_A_c,,,,,5.804283,45.122084
1198,"45.11467,5.80736",Grand-Sud,Vaulnaveys le Haut,,Stade Daniel Petiot / 47 Avenue d'Uriage / Parking / angle avec Chemin du Stade,,VER,verre,CA,aérien,4.0,SNNECO,Eco-Bois,Type bois,,Prestataire,Lely,Sale,SNNECO_Eco-Bois_4_A_k,,,,,5.807358,45.114668
1191,"45.13292,5.82483",Grand-Sud,Vaulnaveys le Haut,,Tuilerie 2 - Champey / 355 Route de Prémol (parking) / Chemin de Champey,,VER,verre,CA,aérien,3.0,SNNECO,Eco-DI,Type bois,,Prestataire,Lely,Sale,SNNECO_Eco-DI_3_A_k,,,,,5.824835,45.132923
940,"45.05368,5.66657",Grand-Sud,Vif,,23 Rue Gustave Guerre / Parking vers passerelle / Face école Malraux,,VER,verre,CA,aérien,3.0,UTPM,Ecobox,,,Prestataire,Lely,Bon,UTPM_Ecobox_3_A_c,,,,,5.666571,45.053675
949,"45.05439,5.68308",Grand-Sud,Vif,,27 Rue du Truchet / Centre technique municipal (logette près du transformateur),,VER,verre,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,SNNECO_Eco-Bois_4_A_c,,,,,5.683084,45.054387
937,"45.04714,5.66734",Grand-Sud,Vif,,5 Avenue Général De Gaulle / Contre-allée vers rond-point (ancien tracé de l'avenue),,VER,verre,CA,aérien,4.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_4_A_c,,,,,5.667342,45.047139
567,"45.12403,5.69459",Grand-Sud,Le Pont de Claix,,Place des Alpes (Place du Marché),,VER,verre,CA,aérien,4.0,Quadria,Linéance,,,Prestataire,Lely,Bon,Citec_Cyclea_4_A_c,,,,,5.694594,45.124035
935,"45.05139,5.6723",Grand-Sud,Vif,,Collège le Masségu (cuisines) / Rue du 19 mars 1962 (en face de la salle polyvalente),,VER,verre,CA,aérien,4.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_4_A_c,,,,,5.672296,45.051388
952,"45.03103,5.66428",Grand-Sud,Vif,,Le Poyet / Route de Sisteron (RN 75) / Allée du Poyet,,VER,verre,CA,aérien,4.0,SNNECO,Eco-DI/Eco-Bois,,,Prestataire,Lely,Usé,SNNECO_EcoBois/EcoDI_4_A_c,,,,,5.664278,45.031034
953,"45.05605,5.66733",Grand-Sud,Vif,,Route des Celliers / Place du Breuil (intersection Boulevard Faidherbe - pont sur la Gresse),,VER,verre,CA,aérien,4.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_4_A_c,,,,,5.667333,45.056049
951,"45.05575,5.67354",Grand-Sud,Vif,,Rue du Repos / Face au cimetière / Proximité Allée Van Gogh (copropriété la Croix des Gracieux),,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Prestataire,Lely,Sale,Citec_Cyclea_3_A_c,,,,,5.673542,45.055748
934,"45.05671,5.66828",Grand-Sud,Vif,,Salle des fêtes (parking derrière bâtiment) / Accès par rue du Polygone,,VER,verre,CA,aérien,4.0,Citec,Cyclea,,,Prestataire,Lely,Sale,Citec_Cyclea_4_A_c,,,,,5.668278,45.056708
1221,"45.05293,5.77796",Grand-Sud,Vizille,,Le Grand Trou (Péage de Vizille) / 1108 Rue du Maquis de l'Oisans (RD 1091),,VER,verre,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Sale,SNNECO_Eco-Bois_4_A_k,,,,,5.777964,45.052926
1208,"45.08193,5.7882",Grand-Sud,Vizille,,Les Corniers / Centre de loisirs / Chemin des Corniers,,VER,verre,CA,aérien,3.0,SNNECO,Eco-DI,,,Prestataire,Lely,Sale,SNNECO_EcoDI_3_A_k,,,,,5.788199,45.081928
1201,"45.08271,5.77123",Grand-Sud,Vizille,,Les Roseaux / Avenue de Vénaria / Avenue des Roseaux,,VER,verre,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,SNNECO_Eco-Bois_4_A_k,,,,,5.77123,45.082707
1327,"45.14515,5.70574",Sud,Echirolles,,4 Rue Léon Fournier Sud,,VER,verre,CA,aérien,3.0,Citec,Cyclea,"Citec Cycléa 3m3 Crochet, puce",,Prestataire,Lely,,,,2019-06-21,Nouveau site de collecte,,5.7057359049889,45.145146647802
941,"45.05449,5.67907",Grand-Sud,Vif,,Rue du 8 mai 1945 / Rue de l'Espère / supermarché Casino,,VER,verre,CA,aérien,4.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_4_A_c,,,,,5.679068,45.054487
1212,"45.07676,5.77161",Grand-Sud,Vizille,,Parking République / 124 Rue de la République,,VER,verre,CA,aérien,3.0,SNNECO,Eco-DI,,,Prestataire,Lely,Bon,SNNECO_Eco-DI_3_E_k,,,,,5.771611,45.076758
1213,"45.07474,5.77227",Grand-Sud,Vizille,,Place du Château / Rue Emile Cros,,VER,verre,CE,enterré,0.0,Villiger,?,,,Prestataire,Lely,Bon,Villiger__0_E_k,,,,,5.772267,45.074736
1209,"45.07924,5.77388",Grand-Sud,Vizille,,Place du Marché / Place Henri Barbusse,,VER,verre,CE,enterré,0.0,Villiger,?,,,Prestataire,Lely,Usé,Villiger__0_E_k,,,,,5.773882,45.079235
1238,"45.07631,5.77563",Grand-Sud,Vizille,,Salle des fêtes La Locomotive (parking derrière la salle) / 261 Route d'Uriage,,VER,verre,CA,aérien,3.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,SNNECO_EcoBois_3_A_k,,???,,,5.775628,45.076314
1199,"45.08443,5.76269",Grand-Sud,Vizille,,ZA Cornage / Intermarché / 270 Rue Ambroise Croizat / Chemin des Peupliers,,VER,verre,CA,aérien,4.0,SNNECO,Eco-Bois,,,Prestataire,Lely,Bon,SNNECO_Eco-Bois_4_A_k,,,,,5.762689,45.084432
17,"45.22061,5.76396",Nord-Est,Corenc,,123 Route de Chartreuse (100 m avant accès Maison de Retraite la Providence),,VER,verre,CA,aérien,4.0,Citec,Cyclea Max,,,Prestataire,Lely,Usé,Citec_Cyclea Max_4_A_c,,,,,5.763956,45.220615
15,"45.2195,5.75433",Nord-Est,Corenc,,3 Chemin de Cabessière (local poubelle),,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_2.5_A_c,,,,,5.754326,45.219499
16,"45.22273,5.75281",Nord-Est,Corenc,,42 Chemin de Pelletière,,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_2.5_A_c,,,,,5.752809,45.222725
24,"45.20826,5.75743",Nord-Est,Corenc,,66 Avenue du Grésivaudan / Parking Collège Jules Flandrin,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_3_A_c,,,,,5.757425,45.208258
19,"45.20885,5.74895",Nord-Est,Corenc,,9 Chemin de la Croix de Montfleury / Tennis Club,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_3_A_c,,,,,5.748954,45.20885
20,"45.21142,5.75226",Nord-Est,Corenc,,Avenue de Beauregard / Allée des Séquoias,,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_2.5_A_c,,,,,5.752256,45.21142
25,"45.21658,5.7537",Nord-Est,Corenc,,Chemin de Malanot / Route de Chartreuse (Monument aux morts),,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_3_A_c,,,,,5.753704,45.216575
18,"45.21928,5.76155",Nord-Est,Corenc,,Chemin des Pierres / Route de Chartreuse,,VER,verre,CA,aérien,4.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_4_A_c,,,,,5.76155,45.219284
39,"45.20679,5.82769",Nord-Est,Domène,,1 Rue Aristide Bergès / Parking Intermarché,,VER,verre,CA,aérien,4.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_4_A_c,,,,,5.827687,45.206786
1285,"45.20129,5.82209",Nord-Est,Domène,,2 Rue des Iles / Services techniques,,VER,verre,CA,aérien,0.0,?,?,,,Prestataire,Lely,Usé,???_???_0_A_?,,2018-03-30,Ancienne colonne stockée dans domaine privé des serv tech réintégrée dans listing Métro (mais toujours inaccessible au public),,5.822085,45.20129
37,"45.20347,5.82817",Nord-Est,Domène,,25-29 Rue Casimir Julhiet / Allée de la Fraternité / Entrée quartier Chenevières,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_3_A_c,,,,,5.828175,45.203468
33,"45.2005,5.83457",Nord-Est,Domène,,30B Rue Emile Blanc / Complexe sportif Pierre de Courbertin / Piscine,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_3_A_c,,,,,5.83457,45.200504
36,"45.19783,5.81812",Nord-Est,Domène,,39 Rue Aristide Bergès / Zone industrielle,,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_2.5_A_c,,,,,5.818122,45.197829
35,"45.19618,5.82254",Nord-Est,Domène,,41 Rue des Sports (limite Murianette),,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_3_A_c,,,,,5.822537,45.196181
32,"45.20287,5.83545",Nord-Est,Domène,,9 Rue des Lilas / Chemin Cité du Moutiers / Résidence personnes agées ''Le Parc'',,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Usé,Citec_Cyclea_2.5_A_c,,,,,5.835451,45.202866
1288,"45.19517,5.83011",Nord-Est,Domène,,Chemin des Carrières / Parking Résidence le Beaulieu (à côté logette - après entrée E15),,VER,verre,CA,aérien,3.0,Quadria,Linéance,,,Prestataire,Lely,Bon,Quadria_Linéance_3_A_c,,2018-05-29,Nouveau site de collecte,,5.830113,45.195167
1291,"45.20474,5.84441",Nord-Est,Domène,,Route de Savoie / Route de Chartreuse,,VER,verre,CA,aérien,3.0,Quadria,Linéance,,,Prestataire,Lely,Bon,Quadria_Linéance_3_A_c,,2018-05-29,Nouveau site de collecte,,5.844414,45.204738
38,"45.20566,5.82594",Nord-Est,Domène,,Rue Aristide Bergès / Ensemble sportif / Skate-park / Tennis / Boulodrome,,VER,verre,CA,aérien,4.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_4_A_c,,,,,5.825935,45.20566
34,"45.19711,5.82835",Nord-Est,Domène,,Rue des Alpes / Collège et gymnase de la Moulinière,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_3_A_c,,,,,5.828351,45.197108
30,"45.20233,5.83967",Nord-Est,Domène,,Rue Henri David / Derrière salle des fêtes,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_3_A_c,,,,,5.839667,45.202329
224,"45.18337,5.79995",Nord-Est,Gières,,13-15 Rue de la Fontaine,,VER,verre,CA,aérien,3.0,Plastic Omnium,Citybulle,,,Prestataire,Lely,Usé,Plastic Omnium_Citybulle_3_A_c,,,,,5.799947,45.18337
1268,"45.18279,5.78824",Nord-Est,Gières,,1d Rue de la Gare / Rue des Routoirs,,VER,verre,CA,aérien,3.0,Quadria,Linéance,,,Prestataire,Lely,Bon,Quadria_Linéance_3_A_c,,2017-12-11,,,5.788245,45.182789
219,"45.185,5.79103",Nord-Est,Gières,,2 Rue Pierre Giraud,,VER,verre,CA,aérien,3.0,Plastic Omnium,Citybulle,,,Prestataire,Lely,Usé,Plastic Omnium_Citybulle_3_A_c,,,,,5.791032,45.185001
925,"45.10728,5.68585",Grand-Sud,Varces Allières et Risset,,Zone rue du Pré de l'Orme,,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Sale,Citec_Cyclea_2.5_A_c,,,,,5.685851,45.107278
222,"45.17965,5.79042",Nord-Est,Gières,,21 Rue Victor Hugo / vers Eglise,,VER,verre,CA,aérien,3.0,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_3_A_c,,,,,5.790421,45.179648
1272,"45.18519,5.80164",Nord-Est,Gières,,28-32 Rue de la Libération,,VER,verre,CA,aérien,3.0,Quadria,Linéance,,,Prestataire,Lely,Bon,Quadria_Linéance_3_A_c,,2017-12-14,,,5.801635,45.185188
234,"45.18538,5.77891",Nord-Est,Gières,,Rue de la Condamine / Rue de Mayencin,,VER,verre,CA,aérien,4.0,UTPM,Ecobox,,,Prestataire,Lely,Bon,UTPM_Ecobox_4_A_c,,,,2013-07-03,5.778911,45.185378
220,"45.18099,5.79359",Nord-Est,Gières,,Rue des Arènes / Salle du Laussy,,VER,verre,CA,aérien,2.5,Citec,Cyclea,,,Prestataire,Lely,Bon,Citec_Cyclea_2.5_A_c,,,,,5.793594,45.180995
226,"45.1827,5.79413",Nord-Est,Gières,,Rue des Cottages / derrière bibliothèque,,VER,verre,CA,aérien,4.0,Inconnue,Inconnu,"modèle """"ferraille""""",,Prestataire,Lely,Usé,Inconnue_Inconnu_4_A_c,,,,,5.794134,45.182702
216,"45.18837,5.7844",Nord-Est,Gières,,Rue des Glairons / Mail des Sports / face entrée dépôt tram Semitag,,VER,verre,CA,aérien,3.0,Plastic Omnium,Citybulle,,,Prestataire,Lely,Bon,Plastic Omnium_Citybulle_3_A_c,,,,,5.7844,45.18837
217,"45.18787,5.78711",Nord-Est,Gières,,Rue des Sports (impasse / aire de retournement vers tennis),,VER,verre,CA,aérien,3.0,Plastic Omnium,Citybulle,,,Prestataire,Lely,Bon,Plastic Omnium_Citybulle_3_A_c,,,,,5.787108,45.187872
223,"45.18114,5.79138",Nord-Est,Gières,,Rue Victor Hugo / en face école de musique / Parc Michal / vers la Cure,,VER,verre,CA,aérien,3.0,Plastic Omnium,Citybulle,,,Prestataire,Lely,Bon,Plastic Omnium_Citybulle_3_A_c,,,,,5.791377,45.181145
28,"45.20274,5.83811",Nord-Est,Domène,,Rue Marius Charles / Place Compagnie Stéphane,,VER,verre,CA,aérien,4.0,Quadria,Linéance,,,Prestataire,Lely,Bon,Citec_Cyclea_3_A_c,,,,2018-05-29,5.838105,45.202739
27,"45.20268,5.83809",Nord-Est,Domène,,Rue Marius Charles / Place Compagnie Stéphane,,VER,verre,CA,aérien,4.0,Quadria,Linéance,,,Prestataire,Lely,Bon,Citec_Cyclea_4_A_c,,,,2018-05-29,5.838092,45.202675
936,"45.05139,5.6719",Grand-Sud,Vif,,Salle polyvalente Louis Maisonnat / Rue du 19 mars 1962 (en face du collège),,VER,verre,CA,aérien,3.0,UTPM,Ecobox,,,Prestataire,Lely,Bon,UTPM_Ecobox_3_A_c,,,,,5.671901,45.051389
537,"45.20252,5.75309",Nord-Est,La Tronche,,1 Rue Jean de la Fontaine / Centre commercial Doyen Gosse (face à la Poste) / Devant église,,VER,verre,CA,aérien,4.0,Citec,Cyclea Max,,,Prestataire,Lely,Bon,Citec_Cyclea Max_4_A_c,,,,,5.753089,45.202524
528,"45.20736,5.74644",Nord-Est,La Tronche,,10-12 Grande Rue (face au 23) / Parking des Cèdres,,VER,verre,CE,enterré,4.0,Citec,,,,Prestataire,Lely,Bon,Citec__4_E_k,,,,,5.746437,45.207357
